Company_ID,Signup_Date,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Reduction_Target_Pct,Avg_Monthly_Logins,Avg_Reports_Generated,Avg_Data_Completeness_Pct,Initial_CO2_kg,Latest_CO2_kg,Observed_Reduction_Pct,Churn_Status,Churn_Date,Months_Active,Lifetime_Revenue
ECO01062,2024-05-17,Technology,USA,Micro,12,Business,249,Monthly,Partner,20,8.1,2.4,85.0,383.23,379.0,1.1,Churned,2025-06-30,14,3486
ECO01063,2024-01-25,Hospitality,India,Small,50,Business,249,Annual,Organic Search,18,6.6,2.4,82.2,2309.13,1886.95,18.28,Active,,32,7968
ECO01064,2024-01-24,Professional Services,USA,Medium,242,Business,249,Annual,Outbound Sales,22,10.6,4.0,90.9,7082.1,6521.86,7.91,Churned,2024-10-31,10,2490
ECO01065,2025-11-07,Hospitality,UK,Small,51,Starter,39,Monthly,Organic Search,22,10.0,3.3,90.6,2114.32,1701.21,19.54,Active,,10,390
ECO01066,2025-01-22,Manufacturing,Netherlands,Small,55,Starter,39,Annual,LinkedIn,23,11.0,3.8,92.6,3812.31,3409.42,10.57,Active,,20,780
ECO01067,2024-04-12,Hospitality,India,Small,40,Business,249,Annual,Partner,20,8.2,2.4,83.0,1471.87,1486.8,-1.01,Churned,2024-08-31,5,1245
ECO01068,2024-06-14,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,18,11.5,4.0,93.6,6142.63,5547.14,9.69,Active,,27,2673
ECO01069,2026-06-04,Technology,France,Small,36,Starter,39,Annual,Organic Search,18,10.0,4.0,91.4,1351.11,1183.57,12.4,Churned,2026-07-31,2,78
ECO01070,2024-01-25,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,19,8.7,3.3,90.1,512.78,402.58,21.49,Churned,2025-07-31,19,741
ECO01071,2024-08-14,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,26,11.9,3.4,93.9,1956.94,1905.94,2.61,Active,,25,6225
ECO01072,2025-02-02,Retail,India,Small,21,Business,249,Annual,Organic Search,19,10.7,3.9,91.7,733.97,732.47,0.2,Active,,19,4731
ECO01073,2025-04-18,Education,USA,Small,61,Business,249,Annual,LinkedIn,22,9.1,3.1,86.8,1860.81,1667.41,10.39,Active,,17,4233
ECO01074,2025-04-24,Logistics,UK,Small,69,Professional,99,Monthly,Referral,13,7.2,2.5,81.5,3997.69,4068.38,-1.77,Active,,17,1683
ECO01075,2024-08-06,Professional Services,USA,Small,22,Business,249,Annual,Partner,12,12.0,4.1,94.8,713.69,689.16,3.44,Churned,2026-06-30,23,5727
ECO01076,2025-01-01,Retail,UK,Small,33,Professional,99,Monthly,Partner,16,12.0,4.2,95.2,1145.65,959.44,16.25,Active,,20,1980
ECO01077,2025-05-09,Healthcare,UK,Small,39,Starter,39,Annual,LinkedIn,9,8.8,2.2,85.5,1804.87,1546.68,14.31,Active,,16,624
ECO01078,2025-10-21,Logistics,UK,Small,59,Professional,99,Monthly,Paid Search,27,9.3,3.2,87.9,2892.56,2919.13,-0.92,Churned,2026-03-31,6,594
ECO01079,2024-04-25,Professional Services,Australia,Medium,272,Starter,39,Monthly,Organic Search,5,7.3,3.0,82.4,8834.9,8345.49,5.54,Churned,2025-02-28,11,429
ECO01080,2025-05-20,Retail,Canada,Micro,7,Professional,99,Monthly,Paid Search,18,11.4,3.1,90.5,253.38,254.96,-0.62,Churned,2026-07-31,15,1485
ECO01081,2025-01-19,Healthcare,Netherlands,Medium,111,Business,249,Monthly,Organic Search,11,8.4,2.5,86.7,5482.87,4962.18,9.5,Active,,20,4980
ECO01082,2025-03-11,Manufacturing,Canada,Medium,248,Professional,99,Monthly,Outbound Sales,21,10.4,3.4,94.7,16155.88,16111.33,0.28,Churned,2026-01-31,11,1089
ECO01083,2025-06-05,Healthcare,Netherlands,Medium,200,Starter,39,Monthly,Paid Search,11,6.8,2.0,77.5,8747.84,8584.65,1.87,Churned,2025-10-31,5,195
ECO01084,2026-01-01,Retail,Canada,Small,55,Professional,99,Annual,Organic Search,20,8.2,2.6,86.7,1918.7,1823.19,4.98,Active,,8,792
ECO01085,2025-06-09,Healthcare,Germany,Medium,188,Professional,99,Monthly,LinkedIn,19,9.9,3.7,92.7,9267.62,7519.8,18.86,Active,,15,1485
ECO01086,2024-04-14,Technology,UK,Micro,17,Starter,39,Monthly,Organic Search,5,10.8,3.9,92.1,481.12,472.2,1.85,Active,,29,1131
ECO01087,2024-11-10,Technology,Germany,Medium,167,Business,249,Monthly,Paid Search,22,11.0,3.5,92.8,5127.77,5056.67,1.39,Active,,22,5478
ECO01088,2025-08-08,Professional Services,USA,Micro,14,Starter,39,Annual,LinkedIn,14,10.4,3.5,95.1,413.82,405.18,2.09,Active,,13,507
ECO01089,2026-08-15,Technology,USA,Small,29,Starter,39,Annual,Referral,18,14.0,3.0,99.6,885.87,885.87,0.0,Active,,1,39
ECO01090,2025-04-24,Healthcare,USA,Small,57,Starter,39,Monthly,Organic Search,11,11.4,4.2,94.5,2652.5,2573.71,2.97,Active,,17,663
ECO01091,2025-11-09,Hospitality,Germany,Small,63,Starter,39,Annual,Referral,17,10.0,3.4,89.0,2923.51,2677.19,8.43,Active,,10,390
ECO01092,2026-05-15,Professional Services,USA,Small,71,Starter,39,Monthly,Referral,8,8.5,3.0,91.6,1911.9,1847.07,3.39,Active,,4,156
ECO01093,2026-01-24,Professional Services,UK,Small,23,Starter,39,Monthly,Partner,5,9.7,4.1,85.6,710.03,674.17,5.05,Churned,2026-07-31,7,273
ECO01094,2025-10-11,Logistics,Germany,Small,79,Professional,99,Annual,Outbound Sales,7,12.0,4.4,94.2,4425.16,4228.77,4.44,Active,,11,1089
ECO01095,2025-09-25,Education,UK,Micro,5,Professional,99,Monthly,Partner,27,11.8,4.0,96.4,178.54,151.59,15.09,Active,,12,1188
ECO01096,2024-10-03,Technology,Australia,Medium,182,Starter,39,Monthly,Outbound Sales,5,11.3,3.7,93.9,5788.16,5449.16,5.86,Active,,23,897
ECO01097,2025-05-15,Retail,France,Medium,276,Professional,99,Annual,Organic Search,15,8.9,2.8,86.8,9752.06,9413.16,3.48,Active,,16,1584
ECO01098,2026-08-16,Healthcare,Germany,Small,63,Business,249,Monthly,Paid Search,15,9.0,3.0,87.8,2677.08,2677.08,0.0,Active,,1,249
ECO01099,2025-04-05,Manufacturing,UK,Medium,124,Starter,39,Monthly,Organic Search,22,10.7,4.3,93.7,8275.99,8446.83,-2.06,Churned,2026-01-31,10,390
ECO01100,2024-03-21,Professional Services,Germany,Medium,220,Enterprise,699,Monthly,Paid Search,17,10.1,3.4,92.0,6820.83,6342.96,7.01,Active,,30,20970
ECO01101,2025-04-20,Retail,USA,Micro,15,Starter,39,Annual,Outbound Sales,18,7.9,2.7,86.1,449.63,479.97,-6.75,Churned,2026-03-31,12,468
ECO01102,2026-08-08,Technology,Germany,Medium,268,Professional,99,Annual,Organic Search,28,8.0,2.0,85.7,7793.57,7793.57,0.0,Active,,1,99
ECO01103,2025-05-11,Manufacturing,Germany,Micro,15,Professional,99,Monthly,Partner,13,11.7,4.0,95.1,1097.69,1009.93,7.99,Active,,16,1584
ECO01104,2025-08-07,Manufacturing,France,Medium,153,Business,249,Annual,Organic Search,12,8.0,2.6,86.9,9906.68,9072.63,8.42,Active,,13,3237
ECO01105,2026-05-13,Technology,Germany,Micro,17,Professional,99,Monthly,Organic Search,20,7.0,2.5,83.9,513.86,495.05,3.66,Active,,4,396
ECO01106,2025-04-02,Hospitality,India,Large,996,Enterprise,699,Annual,LinkedIn,10,7.1,2.4,82.6,43006.65,41096.02,4.44,Active,,17,11883
ECO01107,2026-07-17,Manufacturing,UK,Small,52,Starter,39,Monthly,Partner,12,6.0,1.0,83.9,3405.98,3640.02,-6.87,Active,,2,78
ECO01108,2025-09-11,,USA,Medium,142,Professional,99,Monthly,Referral,21,9.0,3.6,86.3,8245.48,8303.12,-0.7,Churned,2026-01-31,5,495
ECO01109,2026-03-27,Manufacturing,Germany,Micro,8,Professional,99,Monthly,Organic Search,25,10.3,2.7,90.4,552.44,528.18,4.39,Churned,2026-05-31,3,297
ECO01110,2026-08-27,Retail,India,Micro,14,Starter,39,Monthly,Paid Search,28,16.0,5.0,97.7,478.26,478.26,0.0,Active,,1,39
ECO01111,2024-09-19,Logistics,India,Micro,10,Starter,39,Monthly,Paid Search,15,10.5,3.3,90.8,449.3,476.24,-6.0,Active,,24,936
ECO01112,2025-05-20,Hospitality,Netherlands,Small,24,Business,249,Monthly,LinkedIn,12,9.6,2.6,89.9,1129.21,947.6,16.08,Active,,16,3984
ECO01113,2025-07-26,Logistics,Germany,Small,35,Professional,99,Monthly,LinkedIn,12,8.0,2.8,85.2,1936.61,1954.3,-0.91,Churned,2026-06-30,12,1188
ECO01114,2026-01-25,Education,Australia,Small,57,Professional,99,Monthly,Referral,16,11.5,3.1,92.2,1947.1,1964.26,-0.88,Active,,8,792
ECO01115,2026-05-26,Retail,UK,Medium,120,Business,249,Annual,Organic Search,11,12.8,4.8,92.4,4663.67,4317.74,7.42,Active,,4,996
ECO01116,2024-12-18,Hospitality,USA,Medium,154,Professional,99,Annual,LinkedIn,13,7.8,3.2,86.2,6366.9,7242.07,-13.75,Churned,2025-05-31,6,594
ECO01117,2025-05-05,Technology,India,Medium,233,Professional,99,Monthly,Organic Search,16,9.0,2.8,85.4,6587.65,6423.59,2.49,Active,,16,1584
ECO01118,2026-05-04,Technology,Netherlands,Micro,15,Professional,99,Monthly,Organic Search,16,12.5,4.2,94.9,443.03,414.22,6.5,Active,,4,396
ECO01119,2024-04-20,Technology,Netherlands,Small,43,Starter,39,Monthly,LinkedIn,16,9.8,2.8,89.1,1264.65,1161.44,8.16,Churned,2025-04-30,13,507
ECO01120,2025-11-15,Hospitality,Netherlands,Micro,10,Professional,99,Annual,Partner,15,11.3,3.4,93.7,423.87,372.89,12.03,Active,,10,990
ECO01121,2025-04-19,Logistics,Netherlands,Micro,15,Professional,99,Annual,Referral,17,10.9,3.6,95.6,860.26,854.34,0.69,Churned,2025-12-31,9,891
ECO01122,2024-01-16,Logistics,UK,Medium,247,Starter,39,Annual,Organic Search,14,10.6,3.6,90.9,12712.8,12107.37,4.76,Active,,32,1248
ECO01123,2026-06-22,Logistics,India,Medium,98,Starter,39,Monthly,Outbound Sales,17,10.7,2.3,90.6,4724.12,4482.19,5.12,Active,,3,117
ECO01124,2026-06-19,Education,UK,Micro,6,Professional,99,Monthly,Paid Search,18,7.0,2.3,82.0,182.1,184.47,-1.3,Active,,3,297
ECO01125,2026-08-24,Professional Services,Germany,Medium,153,Professional,99,Annual,Referral,15,9.0,3.0,85.3,4019.49,4019.49,0.0,Active,,1,99
ECO01126,2024-12-26,Technology,UK,Medium,208,Business,249,Annual,LinkedIn,13,5.9,1.6,78.6,5961.24,5541.14,7.05,Churned,2025-12-31,13,3237
ECO01127,2025-02-25,Technology,India,Small,27,Starter,39,Monthly,Organic Search,22,12.6,4.1,93.9,770.3,789.63,-2.51,Churned,2025-10-31,9,351
ECO01128,2026-01-04,Technology,USA,Micro,8,Business,249,Monthly,Partner,12,8.1,2.5,84.6,225.64,211.64,6.2,Active,,8,1992
ECO01129,2025-07-18,Technology,UK,Small,36,Professional,99,Annual,Organic Search,17,11.4,4.1,93.3,979.75,955.79,2.45,Active,,14,1386
ECO01130,2025-10-02,Retail,India,Small,36,Enterprise,699,Monthly,LinkedIn,17,9.0,2.9,86.7,1253.89,1167.1,6.92,Active,,11,7689
ECO01131,2024-03-06,Healthcare,USA,Micro,16,Starter,39,Annual,Paid Search,14,12.2,3.6,95.9,707.44,679.9,3.89,Active,,30,1170
ECO01132,2024-03-12,Manufacturing,Netherlands,Medium,275,Starter,39,Monthly,Organic Search,23,7.0,2.1,80.6,20598.18,19320.02,6.21,Churned,2024-10-31,8,312
ECO01133,2026-01-11,Hospitality,France,Medium,246,Starter,39,Monthly,Organic Search,17,9.5,3.6,90.6,10645.12,9742.64,8.48,Active,,8,312
ECO01134,2024-11-14,Hospitality,USA,Small,37,Starter,39,Annual,Referral,20,8.0,2.6,84.7,1493.12,1333.13,10.72,Active,,22,858
ECO01135,2024-01-25,Retail,India,Micro,8,Business,249,Monthly,Outbound Sales,29,11.2,3.9,94.4,254.43,248.81,2.21,Active,,32,7968
ECO01136,2024-09-14,Professional Services,Netherlands,Small,66,Starter,39,Monthly,Outbound Sales,19,7.6,2.4,85.1,2064.1,1775.64,13.98,Churned,2025-04-30,8,312
ECO01137,2025-10-01,Manufacturing,UK,Micro,19,Starter,39,Monthly,Organic Search,20,8.9,2.6,86.0,1275.57,1280.98,-0.42,Active,,11,429
ECO01138,2024-11-07,Education,Germany,Micro,6,Professional,99,Monthly,LinkedIn,17,9.3,2.8,87.1,192.17,171.11,10.96,Active,,22,2178
ECO01139,2025-10-26,Technology,France,Small,54,Professional,99,Monthly,Paid Search,13,8.7,2.9,87.1,1535.85,1498.81,2.41,Active,,11,1089
ECO01140,2024-05-24,Technology,UK,Small,46,Business,249,Monthly,Organic Search,16,12.6,3.9,95.8,1454.07,1352.13,7.01,Active,,28,6972
ECO01141,2025-06-16,Retail,UK,Small,49,Starter,39,Annual,Outbound Sales,21,12.5,3.9,96.3,1648.37,1591.37,3.46,Active,,15,585
ECO01142,2026-07-21,Professional Services,USA,Small,53,Professional,99,Annual,Outbound Sales,20,11.5,2.5,92.3,1549.63,1445.07,6.75,Active,,2,198
ECO01143,2024-06-14,Technology,USA,Medium,155,Starter,39,Monthly,Outbound Sales,12,7.6,2.4,82.1,4790.89,4400.23,8.15,Active,,27,1053
ECO01144,2025-06-08,Hospitality,France,Medium,260,Starter,39,Annual,Organic Search,11,8.1,2.9,87.7,10206.03,9462.17,7.29,Active,,15,585
ECO01145,2026-08-05,Retail,France,Small,56,Professional,99,Annual,Paid Search,20,3.0,0.0,84.9,1994.46,1994.46,0.0,Active,,1,99
ECO01146,2025-09-17,Manufacturing,USA,Small,59,Professional,99,Annual,Organic Search,12,11.0,4.0,92.1,4026.97,3632.07,9.81,Active,,12,1188
ECO01147,2024-03-26,Retail,Canada,Small,73,Business,249,Monthly,LinkedIn,10,12.6,3.7,95.8,2358.7,2191.64,7.08,Active,,30,7470
ECO01148,2026-01-17,Healthcare,Canada,Micro,19,Professional,99,Monthly,Organic Search,18,8.5,2.6,89.5,848.61,740.18,12.78,Active,,8,792
ECO01149,2024-02-18,Healthcare,UK,Small,57,Starter,39,Annual,Paid Search,14,8.2,2.8,83.6,2102.93,2029.05,3.51,Churned,2026-06-30,29,1131
ECO01150,2025-01-15,Technology,USA,Small,73,Professional,99,Annual,Referral,27,11.1,3.6,93.8,2146.84,1987.73,7.41,Active,,20,1980
ECO01151,2025-06-12,Manufacturing,UK,Micro,19,Business,249,Monthly,Paid Search,15,10.5,3.4,90.6,1280.48,1219.67,4.75,Active,,15,3735
ECO01152,2026-03-20,Technology,UK,Small,71,Professional,99,Monthly,Organic Search,25,11.0,3.3,93.5,2104.47,2080.26,1.15,Active,,6,594
ECO01153,2024-06-08,Education,USA,Small,79,Starter,39,Annual,Outbound Sales,15,11.1,3.7,92.3,2479.97,2293.62,7.51,Active,,27,1053
ECO01154,2026-05-13,Retail,France,Micro,8,Business,249,Annual,Referral,21,11.2,2.8,96.1,299.88,287.75,4.04,Active,,4,996
ECO01155,2024-03-27,Manufacturing,UK,Small,27,Professional,99,Monthly,Partner,14,11.5,3.5,93.8,1824.19,1588.92,12.9,Churned,2025-01-31,11,1089
ECO01156,2025-09-06,Hospitality,France,Small,50,Enterprise,699,Annual,LinkedIn,13,11.6,3.9,93.8,1943.43,1926.23,0.89,Active,,12,8388
ECO01157,2026-05-14,Technology,USA,Micro,19,Professional,99,Monthly,Paid Search,12,11.5,3.2,88.4,564.77,532.13,5.78,Active,,4,396
ECO01158,2024-12-08,Manufacturing,Australia,Small,22,Business,249,Annual,Outbound Sales,18,11.5,3.6,94.3,1583.33,1415.43,10.6,Active,,21,5229
ECO01159,2026-02-05,Hospitality,Germany,Micro,18,Business,249,Annual,Referral,15,8.3,2.6,83.5,860.78,872.53,-1.37,Active,,7,1743
ECO01160,2026-03-01,Manufacturing,USA,Small,32,Business,249,Monthly,Outbound Sales,18,7.5,3.0,85.5,2221.01,2044.7,7.94,Active,,6,1494
ECO01161,2025-05-25,Professional Services,UK,Micro,19,Professional,99,Annual,LinkedIn,17,10.1,3.5,91.1,536.6,539.36,-0.51,Active,,16,1584
ECO01162,2025-11-14,Professional Services,UK,Micro,5,Business,249,Annual,Referral,12,10.8,3.4,92.1,164.57,151.44,7.98,Active,,10,2490
ECO01163,2024-05-02,Retail,India,Medium,117,Business,249,Monthly,Paid Search,22,11.7,4.0,94.0,4786.74,4228.32,11.67,Active,,28,6972
ECO01164,2024-06-26,Logistics,UK,Medium,127,Professional,99,Monthly,Organic Search,20,7.8,2.7,83.9,5004.48,5215.86,-4.22,Active,,27,2673
ECO01165,2026-08-26,Healthcare,France,Small,52,Business,249,Monthly,Organic Search,18,14.0,5.0,95.0,2376.97,2376.97,0.0,Active,,1,249
ECO01166,2024-05-22,Retail,India ,Medium,178,Professional,99,Monthly,Paid Search,17,9.4,3.6,89.1,6203.58,6454.74,-4.05,Churned,2025-02-28,10,990
ECO01167,2024-04-12,Technology,USA,Small,71,Business,249,Monthly,Referral,15,10.7,3.6,92.7,2255.75,2240.78,0.66,Active,,29,7221
ECO01168,2026-05-06,Technology,Netherlands,Micro,9,Starter,39,Monthly,Paid Search,27,7.0,2.5,81.0,258.91,270.28,-4.39,Active,,4,156
ECO01169,2024-04-23,Manufacturing,UK,Small,61,Business,249,Annual,LinkedIn,13,11.2,3.9,94.2,4040.18,3794.48,6.08,Active,,29,7221
ECO01170,2026-06-25,Professional Services,USA,Large,1068,Business,249,Annual,Outbound Sales,25,9.7,2.3,91.5,35127.04,30520.0,13.12,Active,,3,747
ECO01171,2024-11-17,Retail,UK,Micro,18,Starter,39,Annual,Organic Search,15,9.7,3.7,89.9,628.7,604.81,3.8,Churned,2026-01-31,15,585
ECO01172,2026-02-03,Professional Services,UK,Medium,284,Starter,39,Monthly,LinkedIn,11,11.4,3.4,94.6,8882.79,8268.49,6.92,Active,,7,273
ECO01173,2025-12-08,Technology,France,Small,67,Business,249,Annual,Partner,16,12.8,3.3,93.2,1756.41,1819.7,-3.6,Active,,9,2241
ECO01174,2024-08-14,Manufacturing,Netherlands,Small,40,Professional,99,Annual,Referral,19,11.8,3.8,92.4,2582.38,2861.64,-10.81,Churned,2024-11-30,4,396
ECO01175,2025-06-22,Manufacturing,India,Medium,213,Starter,39,Annual,Outbound Sales,19,10.1,3.2,89.2,14668.29,12750.09,13.08,Active,,15,585
ECO01176,2025-08-11,Manufacturing,USA,Small,24,Business,249,Monthly,Organic Search,8,7.6,2.4,82.9,1371.09,1429.31,-4.25,Churned,2026-06-30,11,2739
ECO01177,2025-12-11,Retail,France,Small,48,Professional,99,Monthly,Organic Search,20,9.7,3.8,91.1,1824.3,1934.37,-6.03,Active,,9,891
ECO01178,2025-11-16,Healthcare,Australia,Small,54,Business,249,Monthly,Paid Search,23,6.7,2.3,80.8,2509.44,2119.22,15.55,Churned,2026-01-31,3,747
ECO01179,2025-03-11,Hospitality,USA,Medium,225,Starter,39,Monthly,Paid Search,25,10.1,3.8,92.2,11122.05,9561.54,14.03,Active,,18,702
ECO01180,2024-10-03,Hospitality,USA,Medium,123,Business,249,Monthly,Organic Search,31,11.9,4.0,95.0,5026.39,4106.87,18.29,Active,,23,5727
ECO01181,2024-10-17,Hospitality,India,Small,22,Starter,39,Monthly,Partner,7,8.8,3.0,87.0,992.82,955.07,3.8,Churned,2025-08-31,11,429
ECO01182,2024-12-08,Logistics,Germany,Small,52,Professional,99,Annual,Outbound Sales,18,10.0,3.4,88.8,2736.1,2574.26,5.91,Active,,21,2079
ECO01183,2025-02-03,Manufacturing,Canada,Small,65,Starter,39,Annual,Paid Search,18,10.8,3.6,92.5,4385.63,3994.15,8.93,Active,,19,741
ECO01184,2025-09-10,Manufacturing,UK,Small,39,Starter,39,Monthly,Paid Search,15,8.9,2.9,87.4,2618.32,2521.3,3.71,Churned,2026-08-31,12,468
ECO01185,2026-06-10,Professional Services,India,Large,963,Business,249,Annual,Paid Search,20,9.0,2.7,85.9,32420.07,30010.56,7.43,Active,,3,747
ECO01186,2025-11-22,Logistics,India,Micro,6,Starter,39,Annual,Organic Search,21,11.9,3.6,97.0,292.83,268.49,8.31,Active,,10,390
ECO01187,2025-09-18,Retail,Netherlands,Large,438,Starter,39,Annual,Referral,23,8.7,3.5,87.7,17523.18,14825.1,15.4,Active,,12,468
ECO01188,2024-11-20,Professional Services,Netherlands,Small,41,Professional,99,Annual,LinkedIn,12,9.5,2.6,88.8,1273.68,1286.29,-0.99,Active,,22,2178
ECO01189,2025-05-05,Healthcare,Germany,Micro,8,Professional,99,Annual,Paid Search,20,11.1,3.7,95.5,325.54,327.07,-0.47,Active,,16,1584
ECO01190,2024-08-09,Manufacturing,USA,Small,79,Starter,39,Monthly,LinkedIn,23,12.5,4.0,97.3,5312.57,5173.07,2.63,Churned,2025-06-30,11,429
ECO01191,2025-04-10,Education,UK,Small,31,Starter,39,Annual,Paid Search,21,10.1,3.3,92.0,1070.86,1015.86,5.14,Active,,17,663
ECO01192,2024-10-27,Education,India,Small,33,Professional,99,Annual,Organic Search,19,11.3,3.4,92.6,1053.73,917.35,12.94,Active,,23,2277
ECO01193,2025-05-04,Retail,Canada,Large,920,Business,249,Annual,Paid Search,20,9.1,2.8,89.8,33062.42,32644.61,1.26,Active,,16,3984
ECO01194,2026-06-07,Manufacturing,Canada,Small,49,Professional,99,Annual,Organic Search,13,11.3,5.0,95.3,3648.81,3595.0,1.47,Active,,3,297
ECO01195,2024-01-10,Technology,Germany,Large,459,Business,249,Annual,Organic Search,25,10.7,3.5,91.6,12115.49,11496.06,5.11,Active,,32,7968
ECO01196,2024-07-21,Professional Services,India,Small,63,Starter,39,Monthly,Referral,17,10.0,3.6,89.4,1729.32,1811.23,-4.74,Churned,2025-12-31,18,702
ECO01197,2025-04-06,Professional Services,Netherlands,Micro,17,Starter,39,Monthly,Organic Search,13,11.1,3.4,91.7,497.59,556.22,-11.78,Churned,2026-07-31,16,624
ECO01198,2026-04-18,Professional Services,Canada,Medium,182,Starter,39,Annual,Outbound Sales,11,7.2,3.8,89.2,4781.08,5208.5,-8.94,Active,,5,195
ECO01199,2025-08-09,Manufacturing,UK,Large,414,Professional,99,Annual,Paid Search,18,9.5,3.1,89.8,25907.34,24359.87,5.97,Active,,13,1287
ECO01200,2025-08-06,Professional Services,Canada,Large,1036,Business,249,Annual,Paid Search,16,10.8,4.1,92.6,33218.4,35379.43,-6.51,Active,,13,3237
ECO01201,2026-01-14,Hospitality,France,Small,46,Professional,99,Monthly,LinkedIn,27,11.1,3.1,90.2,2282.81,1999.05,12.43,Active,,8,792
ECO01202,2025-06-02,Healthcare,Australia,Medium,147,Starter,39,Monthly,Paid Search,11,11.0,3.3,93.0,6355.26,6600.3,-3.86,Churned,2026-02-28,9,351
ECO01203,2025-09-12,Education,UK,Medium,138,Professional,99,Monthly,Outbound Sales,24,10.2,3.5,95.1,4393.38,4048.71,7.85,Active,,12,1188
ECO01204,2024-06-06,Logistics,UK,Micro,8,Professional,99,Monthly,Outbound Sales,20,10.0,3.0,92.0,466.56,412.79,11.52,Active,,27,2673
ECO01205,2026-05-20,Technology,Germany,Micro,7,Starter,39,Monthly,Paid Search,26,10.8,3.5,93.0,220.83,213.17,3.47,Active,,4,156
ECO01206,2026-07-22,Logistics,Germany,Medium,146,Professional,99,Annual,Organic Search,18,7.0,1.5,85.6,7221.98,7178.91,0.6,Active,,2,198
ECO01207,2025-10-25,Retail,USA,Medium,287,Enterprise,699,Monthly,Partner,17,9.3,3.0,88.3,9849.82,9797.78,0.53,Churned,2025-12-31,3,2097
ECO01208,2024-01-11,Hospitality,Australia,Small,63,Business,249,Monthly,LinkedIn,22,11.2,4.1,95.2,2493.9,2169.01,13.03,Churned,2026-08-31,32,7968
ECO01209,2025-12-09,Hospitality,UK,Large,1033,Business,249,Monthly,Referral,16,9.2,3.6,93.1,41479.38,41531.34,-0.13,Churned,2026-07-31,8,1992
ECO01210,2024-05-14,Technology,France,Micro,8,Starter,39,Annual,Organic Search,26,11.1,3.3,92.6,261.87,252.13,3.72,Churned,2024-11-30,7,273
ECO01211,2025-01-07,Manufacturing,UK,Micro,16,Starter,39,Annual,Outbound Sales,9,9.5,3.6,91.4,1200.22,1097.32,8.57,Active,,20,780
ECO01212,2024-09-23,Manufacturing,India,Medium,120,Enterprise,699,Monthly,Organic Search,15,12.0,3.9,95.9,9297.71,8196.2,11.85,Active,,24,16776
ECO01213,2026-06-23,Manufacturing,USA,Large,767,Enterprise,699,Annual,Paid Search,33,11.3,4.0,97.3,50504.12,50337.83,0.33,Active,,3,2097
ECO01214,2026-07-23,Education,USA,Small,26,Starter,39,Annual,Outbound Sales,14,12.5,5.0,94.2,720.02,782.6,-8.69,Active,,2,78
ECO01215,2026-01-22,Professional Services,Australia,Micro,6,Starter,39,Monthly,Outbound Sales,20,9.9,3.0,85.2,204.25,212.17,-3.88,Active,,8,312
ECO01216,2026-04-03,Logistics,France,Medium,249,Professional,99,Monthly,Referral,20,11.4,4.6,95.8,12254.29,12301.46,-0.38,Active,,5,495
ECO01217,2024-08-10,Retail,Germany,Small,78,Starter,39,Monthly,Referral,19,11.6,3.8,95.6,2663.19,2459.78,7.64,Active,,25,975
ECO01218,2024-06-18,Healthcare,UK,Small,47,Enterprise,699,Annual,Outbound Sales,16,11.2,4.1,92.8,2167.24,2216.44,-2.27,Churned,2025-02-28,9,6291
ECO01219,2025-05-16,Professional Services,India,Medium,100,Professional,99,Annual,Organic Search,16,11.2,3.8,94.8,3389.09,3355.7,0.99,Churned,2026-08-31,16,1584
ECO01220,2024-07-02,Healthcare,UK,Small,51,Professional,99,Monthly,Organic Search,16,8.1,2.9,84.3,2090.22,2152.53,-2.98,Churned,2026-05-31,23,2277
ECO01221,2025-01-02,Technology,UK,Small,50,Professional,99,Annual,Paid Search,20,11.8,4.0,94.0,1369.72,1265.85,7.58,Active,,20,1980
ECO01222,2026-08-01,Hospitality,Netherlands,Small,40,Starter,39,Annual,Referral,15,8.0,4.0,82.3,1680.64,1680.64,0.0,Active,,1,39
ECO01223,2025-08-14,Technology,India,Small,41,Starter,39,Monthly,Referral,24,11.6,3.8,95.3,1123.4,1077.28,4.11,Active,,13,507
ECO01224,2024-11-06,Healthcare,Australia,Small,30,Starter,39,Monthly,,24,10.9,4.1,92.5,1557.11,1358.95,12.73,Active,,22,858
